date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:03:47	72992/72992	---M--	200	added ('OK')	image/jpeg	etag:%2211d6b-58fcef6a-be30913%22	https://planetaescort.cl/img/galeria/4501-4600/4505/22-04-2017/17-345664108.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/4501-4600/4505/22-04-2017/17-345664108.jpg	(from https://m.latindream.com/ficha/index/4505?origen=1)
21:03:47	82127/82127	---M--	200	added ('OK')	image/jpeg	etag:%22140cf-58eef515-132c47eb%22	https://planetaescort.cl/img/galeria/4501-4600/4505/12-04-2017/10-1979983337.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/4501-4600/4505/12-04-2017/10-1979983337.jpg	(from https://m.latindream.com/ficha/index/4505?origen=1)
21:03:48	71246/71246	---M--	200	added ('OK')	image/jpeg	etag:%221189e-58ed19ce-11adf5d2%22	https://planetaescort.cl/img/galeria/4501-4600/4505/11-04-2017/10-562385439.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/4501-4600/4505/11-04-2017/10-562385439.jpg	(from https://m.latindream.com/ficha/index/4505?origen=1)
21:03:48	79149/79149	---M--	200	added ('OK')	image/jpeg	etag:%221352d-58ed19ce-11adf5d6%22	https://planetaescort.cl/img/galeria/4501-4600/4505/11-04-2017/14-1480849613.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/4501-4600/4505/11-04-2017/14-1480849613.jpg	(from https://m.latindream.com/ficha/index/4505?origen=1)
21:03:48	75171/75171	---M--	200	added ('OK')	image/jpeg	etag:%22125a3-58ed19ce-11adf5d7%22	https://planetaescort.cl/img/galeria/4501-4600/4505/11-04-2017/15-1441566766.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/4501-4600/4505/11-04-2017/15-1441566766.jpg	(from https://m.latindream.com/ficha/index/4505?origen=1)
21:03:48	18110/18110	---M--	200	added ('OK')	image/jpeg	etag:%2246be-5915c9cf-13238a19%22	https://planetaescort.cl/img/portadas/seccion/4501-4600/4504/activa/portada-4504-390160636.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/portadas/seccion/4501-4600/4504/activa/portada-4504-390160636.jpg	(from https://m.latindream.com/ficha/index/4505?origen=1)
21:03:49	43334/43334	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:03:50%20GMT	https://m.latindream.com/ficha/index/4005?origen=15	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4005e5fb.html	(from https://m.latindream.com/ficha/index/4005?origen=1)
21:03:49	7213/7213	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:03:50%20GMT	https://m.latindream.com/ficha/calificaciones/4005	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/calificaciones/4005.html	(from https://m.latindream.com/ficha/index/4005?origen=1)
21:03:49	19937/19937	---M--	200	added ('OK')	image/jpeg	etag:%224de1-5910f1a4-3001f28%22	https://planetaescort.cl/img/portadas/seccion/3201-3300/3209/activa/portada-3209-1984656416.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/portadas/seccion/3201-3300/3209/activa/portada-3209-1984656416.jpg	(from https://m.latindream.com/ficha/index/4005?origen=1)
21:03:50	57177/57177	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:03:51%20GMT	https://m.latindream.com/ficha/index/983?origen=15	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/983e5fb.html	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:50	9393/9393	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:03:51%20GMT	https://m.latindream.com/ficha/calificaciones/983	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/calificaciones/983.html	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:50	68466/68466	---M--	200	added ('OK')	image/jpeg	etag:%2210b72-591614c4-890abaa%22	https://planetaescort.cl/img/galeria/901-1000/983/12-05-2017_1/10-502917867.JPG	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/12-05-2017_1/10-502917867.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:50	65259/65259	---M--	200	added ('OK')	image/jpeg	etag:%22feeb-591614c5-890abab%22	https://planetaescort.cl/img/galeria/901-1000/983/12-05-2017_1/11-1980884167.JPG	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/12-05-2017_1/11-1980884167.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:50	62915/62915	---M--	200	added ('OK')	image/jpeg	etag:%22f5c3-591614c5-890abac%22	https://planetaescort.cl/img/galeria/901-1000/983/12-05-2017_1/12-1561932691.JPG	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/12-05-2017_1/12-1561932691.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:50	86052/86052	---M--	200	added ('OK')	image/jpeg	etag:%2215024-591614c5-890abad%22	https://planetaescort.cl/img/galeria/901-1000/983/12-05-2017_1/13-782886207.JPG	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/12-05-2017_1/13-782886207.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:51	82360/82360	---M--	200	added ('OK')	image/jpeg	etag:%2214282-591614c5-a800107%22	https://planetaescort.cl/img/galeria/901-1000/983/12-05-2017_1/14-2000313151.JPG	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/12-05-2017_1/14-2000313151.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:51	75979/75979	---M--	200	added ('OK')	image/jpeg	etag:%22128cb-591614c5-a800108%22	https://planetaescort.cl/img/galeria/901-1000/983/12-05-2017_1/15-768634080.JPG	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/12-05-2017_1/15-768634080.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:51	42729/42729	---M--	200	added ('OK')	image/jpeg	etag:%22a6e9-578d5624-69cecdc%22	https://planetaescort.cl/img/galeria/901-1000/983/26-05-2016/im_983_00_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/26-05-2016/im_983_00_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:51	61663/61663	---M--	200	added ('OK')	image/jpeg	etag:%22f191-578d5624-69cecdd%22	https://planetaescort.cl/img/galeria/901-1000/983/26-05-2016/im_983_01_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/26-05-2016/im_983_01_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:51	52866/52866	---M--	200	added ('OK')	image/jpeg	etag:%22ce82-578d5625-69cecde%22	https://planetaescort.cl/img/galeria/901-1000/983/26-05-2016/im_983_02_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/26-05-2016/im_983_02_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:52	41966/41966	---M--	200	added ('OK')	image/jpeg	etag:%22a3ee-578d5624-69cecdf%22	https://planetaescort.cl/img/galeria/901-1000/983/26-05-2016/im_983_03_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/26-05-2016/im_983_03_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:52	49088/49088	---M--	200	added ('OK')	image/jpeg	etag:%22bfc0-578d5624-69cece0%22	https://planetaescort.cl/img/galeria/901-1000/983/26-05-2016/im_983_04_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/26-05-2016/im_983_04_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:52	57023/57023	---M--	200	added ('OK')	image/jpeg	etag:%22debf-578d5624-69cece1%22	https://planetaescort.cl/img/galeria/901-1000/983/26-05-2016/im_983_05_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/26-05-2016/im_983_05_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:52	43269/43269	---M--	200	added ('OK')	image/jpeg	etag:%22a9bd-578d5624-69cece2%22	https://planetaescort.cl/img/galeria/901-1000/983/26-05-2016/im_983_06_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/26-05-2016/im_983_06_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:53	50714/50714	---M--	200	added ('OK')	image/jpeg	etag:%22c61a-578d5624-69cece3%22	https://planetaescort.cl/img/galeria/901-1000/983/26-05-2016/im_983_07_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/26-05-2016/im_983_07_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:53	61384/61384	---M--	200	added ('OK')	image/jpeg	etag:%22efc8-578d5624-69cece4%22	https://planetaescort.cl/img/galeria/901-1000/983/26-05-2016/im_983_08_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/26-05-2016/im_983_08_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:53	52507/52507	---M--	200	added ('OK')	image/jpeg	etag:%22cd1b-578d5623-51f2700%22	https://planetaescort.cl/img/galeria/901-1000/983/22-06-2016/im_983_01_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/22-06-2016/im_983_01_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:53	55883/55883	---M--	200	added ('OK')	image/jpeg	etag:%22da69-578d5623-51f2701%22	https://planetaescort.cl/img/galeria/901-1000/983/22-06-2016/im_983_02_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/22-06-2016/im_983_02_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:53	71541/71541	---M--	200	added ('OK')	image/jpeg	etag:%2211775-578d5623-51f2702%22	https://planetaescort.cl/img/galeria/901-1000/983/22-06-2016/im_983_04_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/22-06-2016/im_983_04_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:54	91372/91372	---M--	200	added ('OK')	image/jpeg	etag:%221686b-578d5623-51f2703%22	https://planetaescort.cl/img/galeria/901-1000/983/22-06-2016/im_983_05_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/22-06-2016/im_983_05_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:54	52294/52294	---M--	200	added ('OK')	image/jpeg	etag:%22cc46-578d5623-49a0793%22	https://planetaescort.cl/img/galeria/901-1000/983/17-03-2016/im_983_00_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/17-03-2016/im_983_00_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:54	45373/45373	---M--	200	added ('OK')	image/jpeg	etag:%22b13d-578d5623-49a0794%22	https://planetaescort.cl/img/galeria/901-1000/983/17-03-2016/im_983_01_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/17-03-2016/im_983_01_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:54	48378/48378	---M--	200	added ('OK')	image/jpeg	etag:%22bcfa-578d5623-49a0795%22	https://planetaescort.cl/img/galeria/901-1000/983/17-03-2016/im_983_02_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/17-03-2016/im_983_02_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:54	57700/57700	---M--	200	added ('OK')	image/jpeg	etag:%22e164-578d5621-31969bd%22	https://planetaescort.cl/img/galeria/901-1000/983/15-05-2015/im_983_00_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/15-05-2015/im_983_00_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:55	81651/81651	---M--	200	added ('OK')	image/jpeg	etag:%221430a-578d5621-31969be%22	https://planetaescort.cl/img/galeria/901-1000/983/15-05-2015/im_983_01_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/15-05-2015/im_983_01_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:55	45719/45719	---M--	200	added ('OK')	image/jpeg	etag:%22b297-578d5621-31969bf%22	https://planetaescort.cl/img/galeria/901-1000/983/15-05-2015/im_983_02_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/15-05-2015/im_983_02_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:55	59027/59027	---M--	200	added ('OK')	image/jpeg	etag:%22e693-578d5621-319e960%22	https://planetaescort.cl/img/galeria/901-1000/983/15-05-2015/im_983_03_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/15-05-2015/im_983_03_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:55	61587/61587	---M--	200	added ('OK')	image/jpeg	etag:%22f093-578d5621-319e961%22	https://planetaescort.cl/img/galeria/901-1000/983/15-05-2015/im_983_04_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/15-05-2015/im_983_04_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:55	65124/65124	---M--	200	added ('OK')	image/jpeg	etag:%22fe64-578d5621-319e962%22	https://planetaescort.cl/img/galeria/901-1000/983/15-05-2015/im_983_05_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/15-05-2015/im_983_05_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:56	70663/70663	---M--	200	added ('OK')	image/jpeg	etag:%2211616-578d5621-319e963%22	https://planetaescort.cl/img/galeria/901-1000/983/15-05-2015/im_983_06_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/15-05-2015/im_983_06_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:56	51247/51247	---M--	200	added ('OK')	image/jpeg	etag:%22c82f-578d5621-319e964%22	https://planetaescort.cl/img/galeria/901-1000/983/15-05-2015/im_983_07_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/15-05-2015/im_983_07_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:56	45492/45492	---M--	200	added ('OK')	image/jpeg	etag:%22b1b4-578d5621-319e965%22	https://planetaescort.cl/img/galeria/901-1000/983/15-05-2015/im_983_08_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/15-05-2015/im_983_08_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:56	69955/69955	---M--	200	added ('OK')	image/jpeg	etag:%2211520-578d5621-319e966%22	https://planetaescort.cl/img/galeria/901-1000/983/15-05-2015/im_983_09_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/15-05-2015/im_983_09_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:57	49027/49027	---M--	200	added ('OK')	image/jpeg	etag:%22bf83-578d5621-319e967%22	https://planetaescort.cl/img/galeria/901-1000/983/15-05-2015/im_983_10_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/15-05-2015/im_983_10_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:57	44768/44768	---M--	200	added ('OK')	image/jpeg	etag:%22aee0-578d5627-89a606b%22	https://planetaescort.cl/img/galeria/901-1000/983/30-12-2014/im_983_00_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/30-12-2014/im_983_00_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:57	42065/42065	---M--	200	added ('OK')	image/jpeg	etag:%22a451-578d5627-89a606c%22	https://planetaescort.cl/img/galeria/901-1000/983/30-12-2014/im_983_01_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/30-12-2014/im_983_01_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:57	56096/56096	---M--	200	added ('OK')	image/jpeg	etag:%22db20-578d5627-89a606d%22	https://planetaescort.cl/img/galeria/901-1000/983/30-12-2014/im_983_02_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/30-12-2014/im_983_02_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:57	64105/64105	---M--	200	added ('OK')	image/jpeg	etag:%22fa69-578d5627-89a606e%22	https://planetaescort.cl/img/galeria/901-1000/983/30-12-2014/im_983_03_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/30-12-2014/im_983_03_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:58	46727/46727	---M--	200	added ('OK')	image/jpeg	etag:%22b687-578d5627-89a606f%22	https://planetaescort.cl/img/galeria/901-1000/983/30-12-2014/im_983_04_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/30-12-2014/im_983_04_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:58	45026/45026	---M--	200	added ('OK')	image/jpeg	etag:%22afe2-578d5627-89a6070%22	https://planetaescort.cl/img/galeria/901-1000/983/30-12-2014/im_983_05_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/30-12-2014/im_983_05_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:58	52357/52357	---M--	200	added ('OK')	image/jpeg	etag:%22cc85-578d5627-89a6071%22	https://planetaescort.cl/img/galeria/901-1000/983/30-12-2014/im_983_06_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/30-12-2014/im_983_06_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:58	72103/72103	---M--	200	added ('OK')	image/jpeg	etag:%22119a7-578d5627-89a6072%22	https://planetaescort.cl/img/galeria/901-1000/983/30-12-2014/im_983_07_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/30-12-2014/im_983_07_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:58	53072/53072	---M--	200	added ('OK')	image/jpeg	etag:%22d007-578d5627-89a6073%22	https://planetaescort.cl/img/galeria/901-1000/983/30-12-2014/im_983_08_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/30-12-2014/im_983_08_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:59	48586/48586	---M--	200	added ('OK')	image/jpeg	etag:%22bdca-578d5627-89a6074%22	https://planetaescort.cl/img/galeria/901-1000/983/30-12-2014/im_983_09_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/30-12-2014/im_983_09_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:59	42838/42838	---M--	200	added ('OK')	image/jpeg	etag:%22a756-578d5627-89a6075%22	https://planetaescort.cl/img/galeria/901-1000/983/30-12-2014/im_983_10_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/30-12-2014/im_983_10_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:59	59569/59569	---M--	200	added ('OK')	image/jpeg	etag:%22e8b1-578d5627-89a6076%22	https://planetaescort.cl/img/galeria/901-1000/983/30-12-2014/im_983_11_SR1.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/901-1000/983/30-12-2014/im_983_11_SR1.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:03:59	17163/17163	---M--	200	added ('OK')	image/jpeg	etag:%22430b-5911d8cd-4800094%22	https://planetaescort.cl/img/portadas/seccion/4301-4400/4320/activa/portada-4320-1038984684.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/portadas/seccion/4301-4400/4320/activa/portada-4320-1038984684.jpg	(from https://m.latindream.com/ficha/index/983?origen=1)
21:04:00	34860/34860	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:04:01%20GMT	https://m.latindream.com/ficha/index/4047?origen=15	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4047e5fb.html	(from https://m.latindream.com/ficha/index/4047?origen=1)
21:04:00	7218/7218	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:04:01%20GMT	https://m.latindream.com/ficha/calificaciones/4047	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/calificaciones/4047.html	(from https://m.latindream.com/ficha/index/4047?origen=1)
21:04:00	29961/29961	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:04:01%20GMT	https://m.latindream.com/ficha/index/4530?origen=15	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4530e5fb.html	(from https://m.latindream.com/ficha/index/4530?origen=1)
21:04:01	7225/7225	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:04:01%20GMT	https://m.latindream.com/ficha/calificaciones/4530	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/calificaciones/4530.html	(from https://m.latindream.com/ficha/index/4530?origen=1)
21:04:01	30640/30640	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:04:02%20GMT	https://m.latindream.com/ficha/index/4182?origen=15	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4182e5fb.html	(from https://m.latindream.com/ficha/index/4182?origen=1)
21:04:01	7227/7227	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:04:02%20GMT	https://m.latindream.com/ficha/calificaciones/4182	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/calificaciones/4182.html	(from https://m.latindream.com/ficha/index/4182?origen=1)
21:04:01	37442/37442	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:04:02%20GMT	https://m.latindream.com/ficha/index/3848?origen=15	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3848e5fb.html	(from https://m.latindream.com/ficha/index/3848?origen=1)
21:04:02	9358/9358	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:04:02%20GMT	https://m.latindream.com/ficha/calificaciones/3848	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/calificaciones/3848.html	(from https://m.latindream.com/ficha/index/3848?origen=1)
21:04:02	73620/73620	---M--	200	added ('OK')	image/jpeg	etag:%221215a-59130bb8-181304a%22	https://planetaescort.cl/img/galeria/3801-3900/3848/10-05-2017/10-853704912.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/3801-3900/3848/10-05-2017/10-853704912.jpg	(from https://m.latindream.com/ficha/index/3848?origen=1)
21:04:02	70181/70181	---M--	200	added ('OK')	image/jpeg	etag:%221133a-590e56de-330de32%22	https://planetaescort.cl/img/galeria/3801-3900/3848/10-05-2017/11-132947086.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/3801-3900/3848/10-05-2017/11-132947086.jpg	(from https://m.latindream.com/ficha/index/3848?origen=1)
21:04:02	87105/87105	---M--	200	added ('OK')	image/jpeg	etag:%2215441-57c497f5-49820f2%22	https://planetaescort.cl/img/galeria/3801-3900/3848/10-05-2017/13-128215411.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/3801-3900/3848/10-05-2017/13-128215411.jpg	(from https://m.latindream.com/ficha/index/3848?origen=1)
21:04:02	132734/132734	---M--	200	added ('OK')	image/jpeg	etag:%22210e8-5913127c-133b2e4%22	https://planetaescort.cl/img/galeria/3801-3900/3848/10-05-2017/20-2830473313.jpg	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/3801-3900/3848/10-05-2017/20-2830473313.jpg	(from https://m.latindream.com/ficha/index/3848?origen=1)
21:04:02	90477/90477	---M--	200	added ('OK')	image/jpeg	etag:%221616d-58aae9bd-1049ed%22	https://planetaescort.cl/img/galeria/3801-3900/3848/19-02-2017/10-396052973.JPG	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/3801-3900/3848/19-02-2017/10-396052973.jpg	(from https://m.latindream.com/ficha/index/3848?origen=1)
21:04:03	81005/81005	---M--	200	added ('OK')	image/jpeg	etag:%2213c6d-58aae9ba-2aa5458%22	https://planetaescort.cl/img/galeria/3801-3900/3848/19-02-2017/11-1161571772.JPG	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/3801-3900/3848/19-02-2017/11-1161571772.jpg	(from https://m.latindream.com/ficha/index/3848?origen=1)
21:04:03	101766/101766	---M--	200	added ('OK')	image/jpeg	etag:%22190cc-58ab2961-50edf99%22	https://planetaescort.cl/img/galeria/3801-3900/3848/19-02-2017/13-4270419002.JPG	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/3801-3900/3848/19-02-2017/13-4270419002.jpg	(from https://m.latindream.com/ficha/index/3848?origen=1)
21:04:03	141719/141719	---M--	200	added ('OK')	image/jpeg	etag:%22232bf-589e13d8-be31423%22	https://planetaescort.cl/img/galeria/3801-3900/3848/10-02-2017/10-1768910353.JPG	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/3801-3900/3848/10-02-2017/10-1768910353.jpg	(from https://m.latindream.com/ficha/index/3848?origen=1)
21:04:03	92968/92968	---M--	200	added ('OK')	image/jpeg	etag:%221713a-589e13ed-e0f6a5f%22	https://planetaescort.cl/img/galeria/3801-3900/3848/10-02-2017/11-234417092.JPG	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/galeria/3801-3900/3848/10-02-2017/11-234417092.jpg	(from https://m.latindream.com/ficha/index/3848?origen=1)
